Order_ID,Order_Date,Region,Category,Product,Sales,Quantity,Profit
105509,2024-09-03,East,Office Supplies,Stapler,1322.96,3,140.21
105510,2023-03-31,South,Electronics,Laptop,251.85,4,28.81
105511,2023-05-03,East,Clothing,Jacket,1485.21,1,265.02
105512,2023-03-22,East,Furniture,Desk,1723.27,1,475.18
105513,2023-07-21,East,Electronics,Smartphone,1975.17,4,435.17
105514,2023-06-14,South,Office Supplies,Stapler,1251.18,3,343.44
105515,2023-07-21,East,Office Supplies,Notebook,506.0,1,98.17
105516,2023-12-20,East,Office Supplies,Notebook,1834.57,2,118.51
105517,2024-01-12,North,Office Supplies,Pen,774.29,3,103.84
105518,2024-05-30,North,Clothing,Shoes,505.45,2,111.45
105519,2024-06-27,North,Office Supplies,Notebook,505.29,2,66.23
105520,2023-01-23,South,Electronics,Tablet,603.8,5,128.69
105521,2024-03-25,East,Clothing,T-Shirt,73.41,1,15.83
105522,2024-03-04,North,Office Supplies,Pen,1487.47,1,167.36
105523,2023-05-30,East,Office Supplies,Printer Paper,1103.83,3,63.57
105524,2023-05-23,South,Furniture,Chair,1910.59,2,485.95
105525,2023-10-26,East,Office Supplies,Pen,1375.19,4,134.28
105526,2023-10-12,East,Office Supplies,Pen,1522.01,5,223.5
105527,2024-01-05,West,Clothing,Jeans,47.5,3,6.57
105528,2024-06-27,North,Furniture,Table,471.03,2,123.52
105529,2023-03-17,South,Furniture,Table,1576.74,2,288.52
105530,2023-09-26,South,Clothing,Jacket,1369.86,3,220.59
105531,2023-12-09,South,Clothing,Jeans,1453.68,4,252.65
105532,2023-05-18,East,Clothing,Shoes,1859.8,3,185.74
105533,2023-03-20,East,Clothing,T-Shirt,1659.39,4,286.87
105534,2023-01-17,South,Electronics,Tablet,1934.4,4,388.69
105535,2023-06-06,South,Office Supplies,Stapler,655.81,4,32.99
105536,2023-11-05,North,Furniture,Desk,880.91,1,226.28
105537,2023-07-30,East,Furniture,Chair,1188.96,5,314.9
105538,2023-06-10,East,Electronics,Smartphone,861.64,4,217.86
105539,2024-05-03,South,Electronics,Laptop,132.05,3,25.1
105540,2024-02-13,West,Office Supplies,Pen,1799.92,2,179.14
105541,2024-01-13,East,Office Supplies,Printer Paper,1181.29,3,294.69
105542,2023-04-16,West,Clothing,Jeans,193.01,2,46.42
105543,2024-06-19,North,Clothing,Jacket,1892.97,4,341.81
105544,2023-01-05,East,Electronics,Laptop,1625.46,2,181.82
105545,2023-03-10,South,Electronics,Tablet,1550.24,5,314.4
105546,2024-02-23,West,Office Supplies,Pen,330.94,2,38.92
105547,2024-06-12,South,Clothing,Jacket,1619.07,3,394.29
105548,2023-02-21,South,Office Supplies,Notebook,1544.57,1,281.23
105549,2023-03-27,East,Electronics,Smartphone,402.25,3,72.74
105550,2024-12-10,East,Furniture,Table,275.48,1,68.94
105551,2023-12-12,West,Furniture,Bookshelf,1387.82,1,76.84
105552,2024-12-17,West,Clothing,Jeans,1189.69,2,254.85
105553,2023-05-10,East,Electronics,Laptop,1933.63,1,526.26
105554,2023-06-14,South,Office Supplies,Stapler,1656.54,5,185.14
105555,2024-06-28,North,Office Supplies,Pen,1987.06,5,381.7
105556,2023-09-04,West,Electronics,Headphones,981.92,3,277.23
105557,2023-05-09,North,Furniture,Bookshelf,1980.39,4,525.73
105558,2023-03-29,West,Furniture,Table,1979.62,2,577.49
105559,2023-11-18,West,Office Supplies,Stapler,829.51,3,194.86
105560,2024-09-12,West,Electronics,Laptop,586.02,3,42.87
105561,2023-02-08,North,Office Supplies,Printer Paper,137.87,2,18.61
105562,2024-06-30,East,Furniture,Bookshelf,612.65,2,127.81
105563,2024-06-03,South,Furniture,Table,149.67,2,35.1
105564,2024-10-30,West,Office Supplies,Printer Paper,1666.92,4,125.96
105565,2024-06-13,East,Electronics,Smartphone,1160.18,4,238.8
105566,2023-05-21,West,Clothing,Shoes,1020.74,2,55.79
105567,2024-07-19,East,Office Supplies,Printer Paper,1703.84,1,259.52
105568,2023-08-07,South,Clothing,Shoes,769.48,1,217.44
105569,2024-02-25,West,Office Supplies,Printer Paper,1124.61,2,118.92
105570,2024-08-07,North,Office Supplies,Pen,164.46,1,39.32
105571,2023-01-31,East,Clothing,Shoes,61.72,4,12.47
105572,2023-06-06,South,Electronics,Laptop,1140.7,5,297.55
105573,2023-04-12,West,Office Supplies,Pen,1044.1,2,106.55
105574,2024-03-15,West,Office Supplies,Pen,1246.36,1,128.75
105575,2024-07-11,North,Clothing,Jeans,1783.2,3,530.43
105576,2024-08-13,West,Clothing,T-Shirt,1178.38,1,179.17
105577,2023-04-12,East,Electronics,Smartphone,1452.97,4,163.34
105578,2024-07-26,South,Office Supplies,Pen,1658.11,4,458.27
105579,2023-04-29,South,Clothing,Jacket,1262.71,1,183.31
105580,2023-07-26,North,Clothing,Jeans,1097.06,5,210.15
105581,2023-08-06,North,Clothing,Jeans,1191.74,4,267.25
105582,2024-10-20,West,Office Supplies,Stapler,1827.6,4,364.5
105583,2024-05-23,South,Clothing,Jacket,458.94,4,130.18
105584,2024-08-21,West,Furniture,Table,906.13,5,163.59
105585,2024-06-26,North,Furniture,Table,1345.64,4,301.88
105586,2024-07-17,West,Clothing,T-Shirt,308.15,5,76.95
105587,2023-08-18,North,Office Supplies,Printer Paper,1800.97,1,251.45
105588,2024-06-17,East,Office Supplies,Printer Paper,501.99,4,65.86
105589,2024-08-07,East,Furniture,Desk,978.97,4,51.44
105590,2024-08-05,North,Clothing,T-Shirt,1779.87,5,252.4
105591,2024-07-06,East,Electronics,Tablet,831.48,2,189.95
105592,2024-12-01,East,Clothing,Jeans,1075.9,3,125.36
105593,2024-03-30,South,Office Supplies,Printer Paper,177.87,2,43.94
105594,2023-02-18,East,Electronics,Smartphone,1213.98,2,311.04
105595,2024-11-02,North,Office Supplies,Pen,528.47,4,93.02
105596,2023-09-04,North,Clothing,Jeans,1045.15,3,208.53
105597,2024-07-18,West,Office Supplies,Printer Paper,1813.16,3,322.17
105598,2024-10-11,South,Clothing,T-Shirt,157.54,4,20.72
105599,2024-10-24,East,Furniture,Bookshelf,1279.08,2,154.88
105600,2024-04-19,West,Office Supplies,Stapler,239.41,4,65.55
105601,2024-09-15,East,Furniture,Desk,432.97,2,114.67
105602,2023-04-05,North,Furniture,Bookshelf,562.87,2,59.39
105603,2024-10-09,East,Clothing,Jeans,1984.83,3,343.47
105604,2024-07-08,South,Office Supplies,Notebook,1248.81,5,198.71
105605,2024-02-14,North,Office Supplies,Pen,767.31,2,176.05
105606,2024-09-22,North,Office Supplies,Stapler,318.24,1,90.58
105607,2023-04-28,South,Furniture,Table,1337.26,1,209.33
105608,2023-07-27,South,Furniture,Table,1207.17,5,190.19
105609,2024-04-12,West,Electronics,Tablet,1029.71,5,138.04
105610,2023-03-31,North,Electronics,Smartphone,828.59,1,79.2
105611,2024-10-17,North,Office Supplies,Stapler,119.34,4,6.65
105612,2024-01-22,South,Clothing,Jeans,1572.36,2,129.43
105613,2023-12-07,South,Office Supplies,Pen,1926.69,3,244.66
105614,2023-02-16,East,Electronics,Laptop,1304.83,5,313.0
105615,2024-01-30,South,Office Supplies,Printer Paper,489.42,4,41.33
105616,2023-01-14,West,Clothing,Jeans,1518.25,3,406.08
105617,2024-05-11,South,Office Supplies,Stapler,1792.67,1,222.07
105618,2024-01-29,North,Office Supplies,Stapler,1899.5,4,563.17
105619,2023-09-20,East,Electronics,Headphones,482.69,4,46.78
105620,2024-07-17,East,Clothing,Jacket,1854.63,2,251.24
105621,2024-02-29,South,Electronics,Laptop,1231.47,1,219.77
105622,2024-01-04,South,Clothing,Jeans,1513.21,1,413.3
105623,2023-06-02,West,Clothing,Shoes,525.9,2,74.57
105624,2023-01-15,North,Furniture,Chair,1762.65,3,478.15
105625,2024-06-25,West,Electronics,Smartphone,326.57,3,96.8
105626,2024-02-09,South,Furniture,Table,1964.59,2,534.94
105627,2024-08-15,North,Clothing,Jacket,298.71,1,47.04
105628,2024-09-22,South,Furniture,Table,619.0,4,68.15
105629,2024-07-25,South,Furniture,Bookshelf,222.59,4,13.58
105630,2024-04-14,West,Office Supplies,Stapler,932.91,1,123.68
105631,2023-08-31,North,Clothing,Jacket,250.76,2,61.0
105632,2024-07-03,South,Clothing,Shoes,43.14,3,8.35
105633,2024-01-15,East,Office Supplies,Notebook,213.26,4,54.67
105634,2023-03-01,East,Electronics,Headphones,844.87,2,72.08
105635,2023-06-14,West,Electronics,Laptop,920.92,2,84.38
105636,2024-08-19,West,Office Supplies,Stapler,1841.48,2,322.32
105637,2024-07-12,North,Electronics,Laptop,1398.95,4,365.32
105638,2023-03-23,North,Office Supplies,Printer Paper,412.6,4,62.06
105639,2024-05-12,North,Clothing,Jeans,1036.55,5,81.34
105640,2023-04-23,South,Electronics,Tablet,719.7,2,124.53
105641,2023-04-07,East,Furniture,Table,223.02,3,57.03
105642,2023-06-29,West,Electronics,Headphones,1263.7,4,362.72
105643,2023-11-25,South,Furniture,Table,778.07,5,67.11
105644,2023-05-05,North,Electronics,Headphones,1622.02,1,244.54
105645,2023-11-11,South,Clothing,Shoes,594.29,5,89.66
105646,2023-02-05,South,Office Supplies,Notebook,1184.97,2,171.44
105647,2024-03-28,West,Furniture,Bookshelf,511.96,5,103.22
105648,2024-05-04,East,Furniture,Desk,147.66,4,43.85
105649,2024-11-16,North,Office Supplies,Printer Paper,848.66,1,184.36
105650,2023-05-23,South,Office Supplies,Pen,271.7,1,53.54
105651,2024-06-20,South,Office Supplies,Printer Paper,816.69,4,45.2
105652,2023-05-17,West,Clothing,Jacket,901.48,4,211.73
105653,2023-05-07,West,Office Supplies,Printer Paper,52.2,5,6.88
105654,2023-01-19,South,Furniture,Bookshelf,423.0,4,109.28
105655,2024-10-21,West,Electronics,Headphones,1907.56,2,382.48
105656,2023-05-31,East,Furniture,Bookshelf,84.21,5,16.55
105657,2024-11-05,East,Furniture,Table,736.02,5,94.88
105658,2024-03-02,West,Clothing,Jeans,1884.81,1,107.15
105659,2023-08-26,West,Clothing,T-Shirt,1157.53,3,341.78
105660,2023-11-10,South,Electronics,Tablet,1847.71,4,424.29
105661,2023-11-23,East,Electronics,Smartphone,427.38,5,57.63
105662,2024-08-31,East,Clothing,Shoes,984.94,2,242.67
105663,2023-10-09,West,Clothing,Shoes,1985.98,3,171.3
105664,2023-08-04,West,Office Supplies,Stapler,1874.12,5,528.04
105665,2024-03-17,East,Furniture,Bookshelf,103.07,2,11.2
105666,2023-05-20,North,Clothing,Jacket,505.96,4,135.36
105667,2024-08-16,East,Office Supplies,Stapler,608.33,5,53.23
105668,2023-05-29,East,Furniture,Bookshelf,997.37,5,134.65
105669,2023-01-24,South,Office Supplies,Printer Paper,110.51,1,6.59
105670,2024-10-11,East,Electronics,Laptop,1314.71,2,243.89
105671,2023-06-16,North,Clothing,Shoes,557.62,3,97.82
105672,2023-10-12,South,Electronics,Tablet,1686.07,5,366.8
105673,2023-01-06,North,Office Supplies,Printer Paper,634.06,4,86.66
105674,2024-07-07,West,Furniture,Bookshelf,766.5,1,68.77
105675,2024-06-24,East,Clothing,Shoes,1349.11,4,152.83
105676,2024-08-14,South,Clothing,Jeans,186.78,1,31.24
105677,2023-09-27,East,Furniture,Bookshelf,1798.88,5,187.89
105678,2023-03-06,West,Furniture,Desk,233.7,4,41.4
105679,2024-01-19,South,Electronics,Smartphone,1598.14,4,256.54
105680,2023-07-24,South,Furniture,Chair,1225.01,5,82.85
105681,2024-11-06,West,Office Supplies,Stapler,1803.85,1,148.57
105682,2024-01-07,West,Electronics,Tablet,916.48,5,256.37
105683,2024-08-30,North,Electronics,Headphones,760.58,4,200.62
105684,2023-10-08,West,Furniture,Bookshelf,223.35,5,40.38
105685,2024-03-04,East,Clothing,Jeans,823.58,4,70.97
105686,2024-06-08,South,Furniture,Table,1599.72,3,278.17
105687,2024-07-04,East,Furniture,Desk,350.61,2,41.55
105688,2024-08-08,North,Office Supplies,Notebook,1726.16,3,515.95
105689,2023-07-02,North,Clothing,Jeans,1817.46,2,403.64
105690,2024-09-03,North,Furniture,Desk,642.1,4,189.21
105691,2023-04-18,North,Clothing,Jeans,122.47,4,18.35
105692,2023-08-02,East,Office Supplies,Printer Paper,748.52,2,88.22
105693,2023-03-09,East,Office Supplies,Stapler,202.01,2,42.27
105694,2024-03-22,North,Office Supplies,Stapler,1621.39,5,414.77
105695,2024-09-03,South,Electronics,Tablet,456.24,2,115.22
105696,2024-01-03,North,Electronics,Headphones,83.58,4,4.87
105697,2023-05-17,West,Clothing,T-Shirt,1102.22,4,325.65
105698,2024-10-16,North,Electronics,Headphones,252.23,3,36.98
105699,2023-08-15,West,Furniture,Chair,369.53,4,92.67
105700,2023-11-15,South,Office Supplies,Stapler,1668.46,4,255.89
105701,2023-06-08,West,Furniture,Desk,1639.59,5,317.61
105702,2024-11-23,North,Electronics,Smartphone,1295.72,3,164.36
105703,2024-05-14,East,Electronics,Headphones,303.02,5,65.01
105704,2024-11-04,East,Clothing,Shoes,1405.22,1,374.18
105705,2023-11-13,North,Clothing,Shoes,434.7,4,31.88
105706,2023-08-12,South,Electronics,Headphones,859.75,3,142.38
105707,2024-08-04,West,Office Supplies,Stapler,1266.35,3,178.46
105708,2024-05-01,East,Furniture,Desk,1677.27,2,258.85
105709,2023-03-13,East,Clothing,Shoes,1801.16,2,489.3
105710,2023-06-05,North,Office Supplies,Printer Paper,1927.74,4,314.52
105711,2024-01-20,North,Office Supplies,Printer Paper,1246.52,1,358.35
105712,2024-09-13,West,Electronics,Tablet,1504.51,5,219.03
105713,2023-12-02,West,Electronics,Laptop,612.65,5,59.65
105714,2023-04-10,North,Furniture,Bookshelf,1683.47,3,307.55
105715,2023-03-09,West,Office Supplies,Notebook,1109.56,4,224.68
105716,2023-01-10,South,Furniture,Desk,401.9,5,103.29
105717,2023-12-03,West,Office Supplies,Notebook,220.22,3,57.79
105718,2024-02-19,North,Office Supplies,Stapler,822.77,2,240.38
105719,2024-01-03,West,Furniture,Table,133.45,2,7.42
105720,2023-10-07,East,Clothing,T-Shirt,1011.62,2,181.22
105721,2024-04-17,South,Office Supplies,Stapler,1085.91,4,161.71
105722,2023-09-20,West,Office Supplies,Stapler,325.49,5,56.93
105723,2023-02-16,West,Clothing,T-Shirt,640.17,1,66.0
105724,2024-10-21,West,Clothing,Jeans,1215.57,2,362.55
105725,2024-11-16,East,Office Supplies,Pen,1385.01,3,261.14
105726,2023-02-12,South,Office Supplies,Pen,295.13,3,48.68
105727,2024-10-26,East,Office Supplies,Stapler,455.01,1,105.66
105728,2024-06-16,North,Office Supplies,Pen,1417.06,2,415.24
105729,2024-03-05,South,Furniture,Bookshelf,38.56,2,2.7
105730,2024-07-31,West,Office Supplies,Printer Paper,548.29,1,143.83
105731,2024-07-24,West,Clothing,Shoes,1745.3,4,320.85
105732,2023-09-08,South,Furniture,Desk,1343.67,2,345.37
105733,2023-01-23,West,Clothing,Jacket,1021.44,5,209.59
105734,2023-07-18,West,Furniture,Table,1261.88,2,187.43
105735,2024-08-29,North,Clothing,Shoes,614.93,2,184.08
105736,2024-10-31,West,Clothing,Jacket,503.62,5,87.39
105737,2024-10-12,South,Electronics,Laptop,904.27,4,251.4
105738,2023-05-11,East,Office Supplies,Stapler,634.96,3,121.46
105739,2024-10-09,North,Clothing,Shoes,572.96,4,44.3
105740,2023-07-22,West,Electronics,Tablet,470.1,4,125.96
105741,2023-12-03,West,Electronics,Smartphone,830.44,5,87.58
105742,2024-11-19,North,Furniture,Desk,1435.97,4,140.7
105743,2023-03-19,West,Electronics,Smartphone,1347.46,3,284.67
105744,2023-01-06,North,Electronics,Laptop,1191.44,4,174.04
105745,2023-05-25,East,Electronics,Laptop,1812.35,3,269.81
105746,2023-06-15,West,Furniture,Bookshelf,178.18,1,29.42
105747,2023-10-16,West,Electronics,Laptop,1685.07,5,398.67
105748,2023-10-28,South,Furniture,Table,912.28,5,132.84
105749,2024-03-30,West,Electronics,Headphones,574.23,4,125.88
105750,2023-07-24,West,Furniture,Desk,221.19,1,23.26
105751,2024-06-03,East,Clothing,Shoes,271.18,1,72.54
105752,2023-09-06,South,Furniture,Table,23.08,2,5.39
105753,2023-03-11,West,Electronics,Tablet,414.73,3,106.52
105754,2024-10-15,South,Office Supplies,Stapler,795.77,3,86.55
105755,2024-05-10,North,Electronics,Tablet,700.46,4,104.76
105756,2023-12-16,West,Furniture,Chair,494.56,2,34.37
105757,2024-07-30,West,Electronics,Tablet,551.05,4,71.8
105758,2023-04-15,East,Electronics,Tablet,843.24,2,116.78
105759,2024-02-12,East,Furniture,Desk,276.46,5,63.75
105760,2024-05-03,North,Clothing,Jeans,899.21,4,162.73
105761,2023-05-15,North,Clothing,Shoes,1617.49,2,214.59
105762,2024-01-17,East,Office Supplies,Printer Paper,312.54,3,37.91
105763,2024-07-17,South,Clothing,Jacket,843.53,5,185.29
105764,2024-09-06,South,Office Supplies,Printer Paper,1761.97,4,428.11
105765,2023-04-21,North,Electronics,Tablet,1738.49,1,379.74
105766,2023-09-30,East,Furniture,Bookshelf,1887.09,3,411.74
105767,2023-08-03,North,Office Supplies,Printer Paper,1699.79,5,248.18
105768,2024-04-23,South,Furniture,Bookshelf,142.51,3,28.99
105769,2023-12-21,West,Office Supplies,Pen,1507.0,4,366.0
105770,2023-05-09,East,Office Supplies,Notebook,838.53,2,194.39
105771,2024-06-15,North,Clothing,Jacket,1357.11,5,239.7
105772,2023-09-07,West,Office Supplies,Pen,340.34,4,26.27
105773,2024-05-25,North,Electronics,Tablet,1151.61,3,218.59
105774,2024-04-19,South,Clothing,T-Shirt,1207.82,3,271.08
105775,2024-05-01,West,Clothing,Shoes,1591.0,2,227.41
105776,2024-09-29,West,Office Supplies,Notebook,69.31,1,4.91
105777,2024-07-03,South,Clothing,Jeans,1235.68,5,349.14
105778,2023-08-10,North,Clothing,Shoes,1913.54,3,166.83
105779,2024-01-05,West,Office Supplies,Printer Paper,386.22,1,107.46
105780,2024-06-17,South,Electronics,Headphones,154.74,1,15.84
105781,2024-05-13,West,Electronics,Headphones,719.0,3,116.14
105782,2024-03-21,East,Furniture,Table,1924.65,5,146.07
105783,2023-08-30,North,Furniture,Bookshelf,80.52,5,21.33
105784,2023-05-25,East,Furniture,Chair,418.04,3,29.4
105785,2023-04-30,West,Clothing,Jacket,1379.96,3,238.36
105786,2024-01-03,South,Clothing,Shoes,1131.23,3,248.82
105787,2024-04-02,West,Clothing,Shoes,397.38,3,77.29
105788,2023-07-03,West,Furniture,Table,1765.17,1,154.58
105789,2024-03-15,North,Office Supplies,Printer Paper,1477.42,2,175.96
105790,2023-09-21,East,Furniture,Chair,866.43,4,200.73
105791,2024-04-20,North,Office Supplies,Pen,758.6,2,126.17
105792,2024-08-12,South,Office Supplies,Notebook,1073.33,3,262.98
105793,2024-09-20,East,Furniture,Chair,36.69,2,7.31
105794,2024-09-17,South,Electronics,Laptop,83.87,4,5.22
105795,2023-04-19,East,Furniture,Bookshelf,555.25,1,51.77
105796,2023-01-28,West,Office Supplies,Notebook,1615.85,3,265.27
105797,2023-08-06,East,Office Supplies,Notebook,662.97,5,56.93
105798,2024-04-15,South,Electronics,Laptop,1297.09,4,133.13
105799,2024-12-30,South,Furniture,Desk,1104.47,1,222.73
105800,2024-04-27,South,Clothing,Shoes,1924.12,2,276.16
105801,2024-05-06,East,Office Supplies,Notebook,612.04,4,62.97
105802,2023-10-24,East,Office Supplies,Stapler,1628.89,1,169.29
105803,2024-03-23,South,Furniture,Desk,1755.95,1,197.51
105804,2024-12-25,West,Office Supplies,Stapler,986.22,3,242.42
105805,2024-06-09,East,Office Supplies,Notebook,707.28,1,183.35
105806,2024-03-20,North,Office Supplies,Stapler,165.69,2,22.79
105807,2023-11-15,South,Furniture,Bookshelf,600.3,1,34.83
105808,2024-04-22,North,Furniture,Bookshelf,1581.39,1,360.21
105809,2024-01-21,South,Office Supplies,Stapler,1658.45,2,193.19
105810,2023-02-24,East,Furniture,Chair,157.68,2,29.67
105811,2024-05-10,North,Clothing,Shoes,846.14,3,97.4
105812,2024-02-23,West,Electronics,Headphones,1327.73,3,344.89
105813,2023-07-29,West,Office Supplies,Printer Paper,644.24,1,98.56
105814,2023-08-19,East,Electronics,Headphones,1758.18,2,267.97
105815,2023-01-25,South,Furniture,Table,1003.4,4,123.19
105816,2024-08-10,East,Furniture,Desk,1675.69,1,159.34
105817,2023-06-27,East,Office Supplies,Printer Paper,1131.34,1,324.43
105818,2023-12-12,South,Furniture,Chair,1342.21,3,187.1
105819,2024-12-01,East,Electronics,Headphones,902.12,5,100.64
105820,2024-05-15,West,Office Supplies,Notebook,1217.26,1,118.41
105821,2024-05-28,West,Clothing,Jacket,933.24,4,75.21
105822,2024-08-31,North,Furniture,Chair,1343.56,3,282.58
105823,2023-11-13,East,Office Supplies,Notebook,1606.83,5,213.91
105824,2023-03-30,West,Electronics,Laptop,1865.58,5,181.88
105825,2024-11-30,East,Clothing,Shoes,1742.86,1,479.6
105826,2024-03-12,South,Clothing,Jeans,1384.09,3,69.32
105827,2024-11-30,North,Office Supplies,Notebook,852.86,2,84.65
105828,2024-06-04,East,Furniture,Bookshelf,625.79,4,137.01
105829,2023-01-27,North,Furniture,Bookshelf,1991.46,1,481.75
105830,2024-06-12,North,Clothing,Jacket,1586.14,4,242.89
105831,2024-01-17,North,Furniture,Table,748.66,1,154.5
105832,2024-01-23,West,Furniture,Chair,104.58,1,11.98
105833,2023-12-08,West,Office Supplies,Pen,175.48,4,47.8
105834,2023-08-22,North,Electronics,Headphones,346.75,1,76.93
105835,2024-08-29,East,Furniture,Table,97.42,2,27.99
105836,2023-05-09,North,Electronics,Tablet,1689.68,1,306.91
105837,2023-07-08,North,Furniture,Table,562.81,4,117.94
105838,2024-07-01,East,Electronics,Laptop,1579.93,5,274.49
105839,2023-08-06,East,Electronics,Headphones,1204.37,4,274.1
105840,2023-06-07,East,Furniture,Chair,1874.63,1,123.97
105841,2024-02-04,East,Furniture,Desk,1875.07,5,99.88
105842,2024-04-30,East,Office Supplies,Printer Paper,1251.07,5,317.12
105843,2024-04-02,West,Office Supplies,Notebook,384.45,3,22.73
105844,2024-04-19,West,Furniture,Bookshelf,735.1,5,127.3
105845,2023-10-16,North,Office Supplies,Notebook,437.7,4,118.43
105846,2023-06-21,South,Electronics,Smartphone,1304.41,3,249.35
105847,2023-06-16,North,Electronics,Smartphone,752.41,4,137.81
105848,2023-08-04,West,Clothing,Jeans,530.5,5,61.96
105849,2023-04-06,South,Electronics,Tablet,739.12,4,82.98
105850,2024-12-15,West,Furniture,Bookshelf,1496.12,3,238.93
